chembl_id,n_active,n_total,activity_rate,n_kinases,n_inactive
CHEMBL4848796,2,2,1.0,2,0
CHEMBL4848810,1,1,1.0,1,0
CHEMBL4848826,2,2,1.0,2,0
CHEMBL4848845,3,3,1.0,1,0
CHEMBL4848852,2,2,1.0,2,0
CHEMBL4848860,1,2,0.5,2,1
CHEMBL4848861,1,1,1.0,1,0
CHEMBL4848865,1,1,1.0,1,0
CHEMBL4848867,1,1,1.0,1,0
CHEMBL4848869,1,1,1.0,1,0
CHEMBL4848873,0,1,0.0,1,1
CHEMBL4848881,1,4,0.25,4,3
CHEMBL4848908,0,1,0.0,1,1
CHEMBL4848921,1,1,1.0,1,0
CHEMBL4848944,1,2,0.5,2,1
CHEMBL4848966,1,1,1.0,1,0
CHEMBL4848983,2,4,0.5,4,2
CHEMBL4848999,2,6,0.3333333333333333,3,4
CHEMBL4849014,2,2,1.0,1,0
CHEMBL4849019,1,1,1.0,1,0
CHEMBL4849035,3,5,0.6,4,2
CHEMBL4849038,0,1,0.0,1,1
CHEMBL4849042,3,3,1.0,2,0
CHEMBL4849053,4,4,1.0,4,0
CHEMBL4849068,1,1,1.0,1,0
CHEMBL484907,0,1,0.0,1,1
CHEMBL4849097,1,1,1.0,1,0
CHEMBL4849098,2,2,1.0,1,0
CHEMBL4849099,4,4,1.0,2,0
CHEMBL4849115,2,6,0.3333333333333333,4,4
CHEMBL4849134,1,1,1.0,1,0
CHEMBL4849143,2,3,0.6666666666666666,2,1
CHEMBL4849148,1,1,1.0,1,0
CHEMBL4849149,1,1,1.0,1,0
CHEMBL4849169,4,4,1.0,4,0
CHEMBL484917,0,1,0.0,1,1
CHEMBL4849172,1,1,1.0,1,0
CHEMBL4849181,2,2,1.0,2,0
CHEMBL4849189,0,1,0.0,1,1
CHEMBL4849192,1,1,1.0,1,0
CHEMBL4849198,0,1,0.0,1,1
CHEMBL4849206,0,2,0.0,1,2
CHEMBL4849212,1,1,1.0,1,0
CHEMBL4849220,2,2,1.0,1,0
CHEMBL4849245,2,2,1.0,2,0
CHEMBL4849246,4,4,1.0,1,0
CHEMBL4849247,2,2,1.0,1,0
CHEMBL4849256,1,1,1.0,1,0
CHEMBL4849268,2,3,0.6666666666666666,3,1
CHEMBL4849272,1,2,0.5,2,1
CHEMBL4849289,1,1,1.0,1,0
CHEMBL4849293,0,1,0.0,1,1
CHEMBL4849301,0,1,0.0,1,1
CHEMBL4849334,2,2,1.0,2,0
CHEMBL484934,1,1,1.0,1,0
CHEMBL4849349,3,4,0.75,3,1
CHEMBL4849353,1,1,1.0,1,0
CHEMBL4849365,2,2,1.0,1,0
CHEMBL4849371,3,3,1.0,2,0
CHEMBL4849384,1,1,1.0,1,0
CHEMBL4849394,0,1,0.0,1,1
CHEMBL484940,1,1,1.0,1,0
CHEMBL484941,0,1,0.0,1,1
CHEMBL4849429,1,2,0.5,2,1
CHEMBL4849446,2,2,1.0,1,0
CHEMBL484945,2,2,1.0,1,0
CHEMBL4849458,2,2,1.0,2,0
CHEMBL4849486,1,1,1.0,1,0
CHEMBL484950,3,5,0.6,5,2
CHEMBL4849505,1,1,1.0,1,0
CHEMBL484951,4,4,1.0,2,0
CHEMBL4849510,2,2,1.0,2,0
CHEMBL4849567,1,1,1.0,1,0
CHEMBL4849576,2,2,1.0,1,0
CHEMBL4849585,1,1,1.0,1,0
CHEMBL4849593,1,1,1.0,1,0
CHEMBL4849606,3,3,1.0,1,0
CHEMBL4849617,2,2,1.0,2,0
CHEMBL484966,1,2,0.5,2,1
CHEMBL4849660,1,1,1.0,1,0
CHEMBL484967,2,10,0.2,10,8
CHEMBL4849675,1,1,1.0,1,0
CHEMBL4849679,4,4,1.0,2,0
CHEMBL484968,2,10,0.2,10,8
CHEMBL4849684,2,2,1.0,2,0
CHEMBL4849746,2,2,1.0,1,0
CHEMBL4849757,2,6,0.3333333333333333,3,4
CHEMBL4849786,1,2,0.5,1,1
CHEMBL48498,0,1,0.0,1,1
CHEMBL4849822,2,2,1.0,1,0
CHEMBL4849828,0,1,0.0,1,1
CHEMBL4849842,2,2,1.0,1,0
CHEMBL484985,0,2,0.0,1,2
CHEMBL4849850,1,1,1.0,1,0
CHEMBL4849851,1,1,1.0,1,0
CHEMBL4849864,1,2,0.5,2,1
CHEMBL4849868,1,1,1.0,1,0
CHEMBL4849875,0,1,0.0,1,1
CHEMBL484988,1,1,1.0,1,0
CHEMBL484989,1,1,1.0,1,0
CHEMBL4849899,1,1,1.0,1,0
CHEMBL484990,3,3,1.0,3,0
CHEMBL4849907,1,1,1.0,1,0
CHEMBL484991,1,1,1.0,1,0
CHEMBL4849911,1,1,1.0,1,0
CHEMBL4849923,1,1,1.0,1,0
CHEMBL4849955,1,1,1.0,1,0
CHEMBL4849959,1,2,0.5,2,1
CHEMBL4849960,2,2,1.0,2,0
CHEMBL4849974,1,1,1.0,1,0
CHEMBL4850002,1,1,1.0,1,0
CHEMBL4850006,0,1,0.0,1,1
CHEMBL4850040,1,3,0.3333333333333333,3,2
CHEMBL4850042,1,1,1.0,1,0
CHEMBL4850048,2,2,1.0,1,0
CHEMBL4850066,1,1,1.0,1,0
CHEMBL4850068,1,1,1.0,1,0
CHEMBL4850073,1,1,1.0,1,0
CHEMBL485008,1,2,0.5,2,1
CHEMBL4850101,2,2,1.0,2,0
CHEMBL4850102,0,3,0.0,2,3
CHEMBL4850127,0,2,0.0,2,2
CHEMBL4850133,1,1,1.0,1,0
CHEMBL4850139,1,1,1.0,1,0
CHEMBL485014,0,2,0.0,2,2
CHEMBL4850143,2,2,1.0,1,0
CHEMBL485015,0,2,0.0,2,2
CHEMBL4850174,1,1,1.0,1,0
CHEMBL4850175,4,4,1.0,4,0
CHEMBL4850184,1,1,1.0,1,0
CHEMBL4850186,1,1,1.0,1,0
CHEMBL4850219,2,2,1.0,2,0
CHEMBL4850233,0,2,0.0,2,2
CHEMBL4850235,3,3,1.0,1,0
CHEMBL4850251,1,3,0.3333333333333333,3,2
CHEMBL485026,0,2,0.0,2,2
CHEMBL4850262,1,1,1.0,1,0
CHEMBL4850280,2,2,1.0,2,0
CHEMBL4850291,4,4,1.0,1,0
CHEMBL4850297,7,8,0.875,4,1
CHEMBL485030,2,2,1.0,1,0
CHEMBL485031,2,2,1.0,1,0
CHEMBL4850319,1,1,1.0,1,0
CHEMBL4850326,0,1,0.0,1,1
CHEMBL4850334,2,6,0.3333333333333333,3,4
CHEMBL4850342,0,2,0.0,2,2
CHEMBL4850385,1,1,1.0,1,0
CHEMBL48504,0,1,0.0,1,1
CHEMBL4850400,4,4,1.0,4,0
CHEMBL4850427,0,2,0.0,1,2
CHEMBL4850428,1,1,1.0,1,0
CHEMBL4850446,2,2,1.0,2,0
CHEMBL4850447,0,1,0.0,1,1
CHEMBL4850455,0,4,0.0,4,4
CHEMBL4850497,1,1,1.0,1,0
CHEMBL4850498,4,4,1.0,4,0
CHEMBL485053,9,50,0.18,20,41
CHEMBL4850559,0,1,0.0,1,1
CHEMBL4850566,2,2,1.0,1,0
CHEMBL4850588,6,6,1.0,6,0
CHEMBL4850608,1,1,1.0,1,0
CHEMBL4850615,8,10,0.8,3,2
CHEMBL4850634,1,1,1.0,1,0
CHEMBL4850639,0,2,0.0,2,2
CHEMBL4850640,3,5,0.6,4,2
CHEMBL4850649,3,3,1.0,2,0
CHEMBL4850655,3,3,1.0,2,0
CHEMBL4850665,0,1,0.0,1,1
CHEMBL4850675,1,1,1.0,1,0
CHEMBL4850687,0,3,0.0,2,3
CHEMBL4850703,1,1,1.0,1,0
CHEMBL4850705,1,1,1.0,1,0
CHEMBL4850724,0,1,0.0,1,1
CHEMBL4850733,5,5,1.0,5,0
CHEMBL4850753,1,2,0.5,2,1
CHEMBL4850755,3,3,1.0,2,0
CHEMBL4850768,1,1,1.0,1,0
CHEMBL4850776,0,1,0.0,1,1
CHEMBL4850780,3,3,1.0,3,0
CHEMBL4850787,1,1,1.0,1,0
CHEMBL485081,1,2,0.5,2,1
CHEMBL4850810,0,1,0.0,1,1
CHEMBL4850816,3,3,1.0,1,0
CHEMBL4850857,0,5,0.0,5,5
CHEMBL4850866,1,1,1.0,1,0
CHEMBL4850874,2,2,1.0,2,0
CHEMBL4850882,1,1,1.0,1,0
CHEMBL4850890,1,1,1.0,1,0
CHEMBL4850891,0,2,0.0,2,2
CHEMBL4850894,1,2,0.5,2,1
CHEMBL4850929,2,2,1.0,2,0
CHEMBL4850936,2,2,1.0,2,0
CHEMBL4850937,1,1,1.0,1,0
CHEMBL4850951,1,1,1.0,1,0
CHEMBL4850955,2,2,1.0,2,0
CHEMBL4850964,2,3,0.6666666666666666,3,1
CHEMBL4851020,4,4,1.0,3,0
CHEMBL4851021,7,12,0.5833333333333334,10,5
CHEMBL4851027,1,1,1.0,1,0
CHEMBL4851045,1,4,0.25,4,3
CHEMBL4851074,2,2,1.0,1,0
CHEMBL4851075,2,2,1.0,2,0
CHEMBL4851097,4,4,1.0,4,0
CHEMBL4851114,1,1,1.0,1,0
CHEMBL4851116,1,1,1.0,1,0
CHEMBL4851148,0,3,0.0,2,3
CHEMBL4851157,1,1,1.0,1,0
CHEMBL4851164,1,4,0.25,4,3
CHEMBL4851171,2,2,1.0,2,0
CHEMBL4851209,1,1,1.0,1,0
CHEMBL4851228,2,2,1.0,2,0
CHEMBL4851229,2,2,1.0,1,0
CHEMBL4851266,0,1,0.0,1,1
CHEMBL4851277,1,1,1.0,1,0
CHEMBL4851286,1,1,1.0,1,0
CHEMBL4851303,3,4,0.75,4,1
CHEMBL4851311,3,3,1.0,2,0
CHEMBL4851321,1,1,1.0,1,0
CHEMBL4851329,1,3,0.3333333333333333,3,2
CHEMBL4851347,1,2,0.5,2,1
CHEMBL4851363,0,1,0.0,1,1
CHEMBL4851372,1,1,1.0,1,0
CHEMBL4851401,1,1,1.0,1,0
CHEMBL4851433,2,3,0.6666666666666666,3,1
CHEMBL4851439,4,6,0.6666666666666666,5,2
CHEMBL485145,1,2,0.5,2,1
CHEMBL4851452,1,1,1.0,1,0
CHEMBL4851470,1,1,1.0,1,0
CHEMBL4851478,1,1,1.0,1,0
CHEMBL4851480,1,1,1.0,1,0
CHEMBL4851482,2,2,1.0,2,0
CHEMBL4851518,2,3,0.6666666666666666,2,1
CHEMBL4851548,1,1,1.0,1,0
CHEMBL4851553,1,1,1.0,1,0
CHEMBL4851606,4,4,1.0,4,0
CHEMBL4851634,0,3,0.0,2,3
CHEMBL4851635,0,1,0.0,1,1
CHEMBL4851636,1,1,1.0,1,0
CHEMBL4851639,1,1,1.0,1,0
CHEMBL4851694,3,3,1.0,2,0
CHEMBL4851695,2,2,1.0,2,0
CHEMBL4851717,1,1,1.0,1,0
CHEMBL4851719,1,1,1.0,1,0
CHEMBL4851745,5,5,1.0,5,0
CHEMBL4851793,3,4,0.75,4,1
CHEMBL4851803,2,2,1.0,2,0
CHEMBL4851806,0,2,0.0,1,2
CHEMBL4851812,1,2,0.5,2,1
CHEMBL4851835,1,1,1.0,1,0
CHEMBL485186,4,4,1.0,2,0
CHEMBL4851865,1,1,1.0,1,0
CHEMBL4851880,0,1,0.0,1,1
CHEMBL4851886,0,1,0.0,1,1
CHEMBL4851892,2,3,0.6666666666666666,2,1
CHEMBL4851911,2,3,0.6666666666666666,3,1
CHEMBL4851924,3,3,1.0,2,0
CHEMBL4851925,2,3,0.6666666666666666,2,1
CHEMBL485193,0,1,0.0,1,1
CHEMBL4851938,0,1,0.0,1,1
CHEMBL4851945,1,1,1.0,1,0
CHEMBL4851951,2,2,1.0,1,0
CHEMBL4851954,1,2,0.5,2,1
CHEMBL485201,1,2,0.5,1,1
CHEMBL485202,2,3,0.6666666666666666,1,1
CHEMBL485203,4,7,0.5714285714285714,4,3
CHEMBL485204,2,2,1.0,2,0
CHEMBL4852053,1,1,1.0,1,0
CHEMBL485206,0,1,0.0,1,1
CHEMBL4852061,2,2,1.0,1,0
CHEMBL4852080,2,2,1.0,2,0
CHEMBL4852083,4,6,0.6666666666666666,4,2
CHEMBL4852101,2,2,1.0,2,0
CHEMBL485211,1,1,1.0,1,0
CHEMBL4852110,1,1,1.0,1,0
CHEMBL4852125,1,2,0.5,2,1
CHEMBL485213,1,2,0.5,2,1
CHEMBL485214,1,2,0.5,2,1
CHEMBL485215,1,2,0.5,2,1
CHEMBL4852165,2,3,0.6666666666666666,2,1
CHEMBL4852166,6,6,1.0,4,0
CHEMBL4852194,0,1,0.0,1,1
CHEMBL4852195,1,2,0.5,2,1
CHEMBL4852217,1,1,1.0,1,0
CHEMBL4852239,4,4,1.0,1,0
CHEMBL4852264,3,3,1.0,3,0
CHEMBL4852274,2,2,1.0,2,0
CHEMBL4852284,3,7,0.42857142857142855,4,4
CHEMBL4852307,1,1,1.0,1,0
CHEMBL485232,1,1,1.0,1,0
CHEMBL485233,1,1,1.0,1,0
CHEMBL4852337,1,1,1.0,1,0
CHEMBL4852342,1,1,1.0,1,0
CHEMBL4852345,3,3,1.0,2,0
CHEMBL4852360,0,1,0.0,1,1
CHEMBL4852364,3,3,1.0,3,0
CHEMBL4852365,0,2,0.0,1,2
CHEMBL485237,1,1,1.0,1,0
CHEMBL4852375,2,4,0.5,3,2
CHEMBL485238,1,1,1.0,1,0
CHEMBL4852390,1,1,1.0,1,0
CHEMBL4852395,2,2,1.0,1,0
CHEMBL485240,1,1,1.0,1,0
CHEMBL4852400,4,5,0.8,4,1
CHEMBL4852413,3,4,0.75,4,1
CHEMBL4852451,2,2,1.0,2,0
CHEMBL4852453,1,1,1.0,1,0
CHEMBL4852454,1,1,1.0,1,0
CHEMBL4852459,1,1,1.0,1,0
CHEMBL485246,0,2,0.0,2,2
CHEMBL4852466,4,4,1.0,2,0
CHEMBL4852474,2,2,1.0,2,0
CHEMBL4852502,2,4,0.5,4,2
CHEMBL4852513,1,1,1.0,1,0
CHEMBL4852523,4,4,1.0,2,0
CHEMBL4852533,1,6,0.16666666666666666,3,5
CHEMBL4852535,1,1,1.0,1,0
CHEMBL4852541,3,3,1.0,2,0
CHEMBL4852557,1,1,1.0,1,0
CHEMBL4852562,2,4,0.5,4,2
CHEMBL4852595,0,2,0.0,2,2
CHEMBL4852601,1,1,1.0,1,0
CHEMBL4852617,0,1,0.0,1,1
CHEMBL4852626,1,1,1.0,1,0
CHEMBL4852650,1,1,1.0,1,0
CHEMBL4852657,1,1,1.0,1,0
CHEMBL4852679,2,2,1.0,2,0
CHEMBL4852680,2,2,1.0,2,0
CHEMBL4852684,4,4,1.0,2,0
CHEMBL4852690,1,1,1.0,1,0
CHEMBL4852708,2,2,1.0,2,0
CHEMBL4852717,2,5,0.4,3,3
CHEMBL4852723,2,3,0.6666666666666666,2,1
CHEMBL4852735,1,1,1.0,1,0
CHEMBL4852744,1,4,0.25,4,3
CHEMBL4852748,1,3,0.3333333333333333,3,2
CHEMBL4852751,1,1,1.0,1,0
CHEMBL4852763,3,3,1.0,2,0
CHEMBL4852765,1,2,0.5,2,1
CHEMBL4852766,1,1,1.0,1,0
CHEMBL4852786,2,2,1.0,1,0
CHEMBL4852787,0,1,0.0,1,1
CHEMBL4852798,1,1,1.0,1,0
CHEMBL4852822,2,5,0.4,5,3
CHEMBL4852833,2,2,1.0,2,0
CHEMBL4852838,1,1,1.0,1,0
CHEMBL4852849,1,1,1.0,1,0
CHEMBL485285,2,8,0.25,8,6
CHEMBL485286,2,8,0.25,8,6
CHEMBL4852860,1,1,1.0,1,0
CHEMBL4852863,6,6,1.0,4,0
CHEMBL4852867,2,2,1.0,2,0
CHEMBL4852877,0,2,0.0,2,2
CHEMBL4852887,1,1,1.0,1,0
CHEMBL4852889,2,2,1.0,2,0
CHEMBL4852908,1,1,1.0,1,0
CHEMBL4852944,1,1,1.0,1,0
CHEMBL485295,1,1,1.0,1,0
CHEMBL4852953,1,1,1.0,1,0
CHEMBL485299,0,1,0.0,1,1
CHEMBL485300,0,1,0.0,1,1
CHEMBL4853002,2,2,1.0,1,0
CHEMBL4853006,1,1,1.0,1,0
CHEMBL485301,0,1,0.0,1,1
CHEMBL4853019,0,1,0.0,1,1
CHEMBL485302,1,1,1.0,1,0
CHEMBL4853030,4,4,1.0,3,0
CHEMBL485304,1,1,1.0,1,0
CHEMBL4853053,1,1,1.0,1,0
CHEMBL4853066,2,4,0.5,3,2
CHEMBL4853071,1,1,1.0,1,0
CHEMBL4853079,1,2,0.5,2,1
CHEMBL4853083,1,1,1.0,1,0
CHEMBL4853092,1,1,1.0,1,0
CHEMBL4853114,0,2,0.0,2,2
CHEMBL4853125,2,2,1.0,2,0
CHEMBL4853155,3,3,1.0,2,0
CHEMBL4853172,1,1,1.0,1,0
CHEMBL4853175,1,1,1.0,1,0
CHEMBL4853178,5,6,0.8333333333333334,6,1
CHEMBL4853179,1,1,1.0,1,0
CHEMBL4853182,1,1,1.0,1,0
CHEMBL4853185,2,2,1.0,1,0
CHEMBL4853207,3,3,1.0,1,0
CHEMBL4853221,1,1,1.0,1,0
CHEMBL485323,1,2,0.5,2,1
CHEMBL4853233,0,1,0.0,1,1
CHEMBL485324,1,1,1.0,1,0
CHEMBL4853274,1,3,0.3333333333333333,2,2
CHEMBL4853285,1,1,1.0,1,0
CHEMBL4853288,1,4,0.25,3,3
CHEMBL4853293,3,3,1.0,3,0
CHEMBL4853306,0,3,0.0,3,3
CHEMBL4853326,2,3,0.6666666666666666,3,1
CHEMBL4853353,2,2,1.0,2,0
CHEMBL4853357,1,1,1.0,1,0
CHEMBL485337,2,2,1.0,2,0
CHEMBL4853377,2,2,1.0,1,0
CHEMBL4853400,3,3,1.0,2,0
CHEMBL4853403,2,2,1.0,1,0
CHEMBL4853433,2,2,1.0,1,0
CHEMBL4853438,2,2,1.0,2,0
CHEMBL4853440,4,4,1.0,4,0
CHEMBL4853444,1,1,1.0,1,0
CHEMBL485348,1,4,0.25,2,3
CHEMBL4853493,1,2,0.5,2,1
CHEMBL4853505,2,2,1.0,1,0
CHEMBL485351,4,4,1.0,2,0
CHEMBL4853521,2,2,1.0,2,0
CHEMBL4853524,3,4,0.75,4,1
CHEMBL4853525,1,1,1.0,1,0
CHEMBL4853562,1,1,1.0,1,0
CHEMBL4853591,1,1,1.0,1,0
CHEMBL4853611,1,1,1.0,1,0
CHEMBL4853615,1,1,1.0,1,0
CHEMBL4853617,1,1,1.0,1,0
CHEMBL4853628,4,4,1.0,2,0
CHEMBL485364,1,4,0.25,2,3
CHEMBL485365,4,4,1.0,2,0
CHEMBL4853655,0,1,0.0,1,1
CHEMBL4853674,1,2,0.5,1,1
CHEMBL4853675,1,1,1.0,1,0
CHEMBL4853678,2,2,1.0,1,0
CHEMBL4853679,0,1,0.0,1,1
CHEMBL485370,0,1,0.0,1,1
CHEMBL4853711,1,1,1.0,1,0
CHEMBL4853713,0,1,0.0,1,1
CHEMBL4853724,1,1,1.0,1,0
CHEMBL4853740,5,6,0.8333333333333334,4,1
CHEMBL485377,1,1,1.0,1,0
CHEMBL4853778,1,1,1.0,1,0
CHEMBL485378,0,1,0.0,1,1
CHEMBL4853785,2,2,1.0,2,0
CHEMBL4853789,1,1,1.0,1,0
CHEMBL4853791,0,1,0.0,1,1
CHEMBL4853815,4,4,1.0,2,0
CHEMBL4853818,1,1,1.0,1,0
CHEMBL4853823,1,1,1.0,1,0
CHEMBL4853834,1,1,1.0,1,0
CHEMBL4853848,1,1,1.0,1,0
CHEMBL4853855,1,1,1.0,1,0
CHEMBL4853869,2,2,1.0,1,0
CHEMBL4853887,4,4,1.0,2,0
CHEMBL485390,1,1,1.0,1,0
CHEMBL4853913,2,2,1.0,1,0
CHEMBL4853927,1,1,1.0,1,0
CHEMBL4853948,1,3,0.3333333333333333,2,2
CHEMBL4853953,1,2,0.5,1,1
CHEMBL4853960,5,5,1.0,2,0
CHEMBL4853964,4,4,1.0,2,0
CHEMBL4853973,1,1,1.0,1,0
CHEMBL485399,0,1,0.0,1,1
CHEMBL4854001,1,1,1.0,1,0
CHEMBL4854016,3,4,0.75,4,1
CHEMBL485402,1,1,1.0,1,0
CHEMBL4854055,4,4,1.0,4,0
CHEMBL4854065,1,1,1.0,1,0
CHEMBL4854089,0,1,0.0,1,1
CHEMBL4854103,2,2,1.0,1,0
CHEMBL4854104,2,2,1.0,2,0
CHEMBL4854138,0,2,0.0,1,2
CHEMBL4854140,1,1,1.0,1,0
CHEMBL4854144,4,4,1.0,3,0
CHEMBL4854154,0,1,0.0,1,1
CHEMBL4854182,0,1,0.0,1,1
CHEMBL4854187,1,1,1.0,1,0
CHEMBL4854194,6,6,1.0,4,0
CHEMBL4854205,0,1,0.0,1,1
CHEMBL4854209,1,1,1.0,1,0
CHEMBL4854223,0,2,0.0,1,2
CHEMBL4854224,2,2,1.0,2,0
CHEMBL4854225,2,3,0.6666666666666666,3,1
CHEMBL485425,1,1,1.0,1,0
CHEMBL4854253,2,2,1.0,2,0
CHEMBL4854271,2,2,1.0,2,0
CHEMBL4854291,1,1,1.0,1,0
CHEMBL4854297,1,2,0.5,2,1
CHEMBL485431,1,1,1.0,1,0
CHEMBL4854313,0,1,0.0,1,1
CHEMBL4854326,1,1,1.0,1,0
CHEMBL4854327,1,4,0.25,3,3
CHEMBL4854364,1,1,1.0,1,0
CHEMBL4854392,2,3,0.6666666666666666,3,1
CHEMBL485440,1,1,1.0,1,0
CHEMBL4854400,1,2,0.5,2,1
CHEMBL4854403,0,1,0.0,1,1
CHEMBL4854405,2,3,0.6666666666666666,3,1
CHEMBL4854454,0,1,0.0,1,1
CHEMBL4854470,0,1,0.0,1,1
CHEMBL4854504,1,1,1.0,1,0
CHEMBL4854514,2,2,1.0,2,0
CHEMBL4854525,1,1,1.0,1,0
CHEMBL4854529,0,1,0.0,1,1
CHEMBL4854572,1,1,1.0,1,0
CHEMBL4854580,2,2,1.0,1,0
CHEMBL4854583,0,4,0.0,2,4
CHEMBL48546,6,11,0.5454545454545454,7,5
CHEMBL485460,0,1,0.0,1,1
CHEMBL4854600,2,2,1.0,2,0
CHEMBL4854610,0,1,0.0,1,1
CHEMBL4854618,4,4,1.0,4,0
CHEMBL4854620,1,1,1.0,1,0
CHEMBL4854622,0,1,0.0,1,1
CHEMBL4854631,1,1,1.0,1,0
CHEMBL4854640,4,4,1.0,1,0
CHEMBL4854645,2,3,0.6666666666666666,3,1
CHEMBL4854650,1,1,1.0,1,0
CHEMBL4854704,2,2,1.0,2,0
CHEMBL4854772,1,1,1.0,1,0
CHEMBL4854816,1,1,1.0,1,0
CHEMBL4854822,4,22,0.18181818181818182,17,18
CHEMBL4854839,1,1,1.0,1,0
CHEMBL4854845,3,3,1.0,2,0
CHEMBL4854853,1,1,1.0,1,0
CHEMBL4854857,1,2,0.5,2,1
CHEMBL4854871,7,10,0.7,8,3
CHEMBL4854874,1,1,1.0,1,0
CHEMBL4854879,0,1,0.0,1,1
CHEMBL4854891,1,1,1.0,1,0
CHEMBL4854898,1,1,1.0,1,0
CHEMBL4854903,1,1,1.0,1,0
CHEMBL4854911,1,1,1.0,1,0
CHEMBL4854929,1,1,1.0,1,0
CHEMBL4854943,2,2,1.0,1,0
CHEMBL4854947,1,3,0.3333333333333333,1,2
CHEMBL4854952,0,1,0.0,1,1
CHEMBL4854957,3,4,0.75,3,1
CHEMBL4854959,1,1,1.0,1,0
CHEMBL485496,1,1,1.0,1,0
CHEMBL4854964,2,2,1.0,2,0
CHEMBL485497,1,1,1.0,1,0
CHEMBL4854983,0,1,0.0,1,1
CHEMBL4855000,1,2,0.5,2,1
CHEMBL4855005,1,2,0.5,2,1
CHEMBL485502,2,5,0.4,3,3
CHEMBL485503,2,5,0.4,3,3
CHEMBL4855081,0,3,0.0,3,3
CHEMBL4855151,1,2,0.5,2,1
CHEMBL4855158,1,1,1.0,1,0
CHEMBL4855160,0,2,0.0,1,2
CHEMBL4855163,1,1,1.0,1,0
CHEMBL4855171,4,4,1.0,1,0
CHEMBL4855185,0,1,0.0,1,1
CHEMBL4855187,2,2,1.0,1,0
CHEMBL4855201,0,1,0.0,1,1
CHEMBL4855209,1,1,1.0,1,0
CHEMBL4855218,2,2,1.0,2,0
CHEMBL4855234,5,8,0.625,4,3
CHEMBL4855261,1,1,1.0,1,0
CHEMBL4855263,0,1,0.0,1,1
CHEMBL4855277,3,4,0.75,4,1
CHEMBL4855302,0,1,0.0,1,1
CHEMBL4855319,3,3,1.0,1,0
CHEMBL485532,0,1,0.0,1,1
CHEMBL4855321,1,2,0.5,2,1
CHEMBL4855324,4,6,0.6666666666666666,6,2
CHEMBL4855326,0,1,0.0,1,1
CHEMBL485533,0,1,0.0,1,1
CHEMBL4855343,1,1,1.0,1,0
CHEMBL4855347,1,2,0.5,2,1
CHEMBL4855351,1,1,1.0,1,0
CHEMBL4855354,0,1,0.0,1,1
CHEMBL4855356,1,2,0.5,2,1
CHEMBL4855363,1,1,1.0,1,0
CHEMBL4855381,4,7,0.5714285714285714,4,3
CHEMBL485539,1,2,0.5,2,1
CHEMBL48554,2,3,0.6666666666666666,3,1
CHEMBL4855417,1,1,1.0,1,0
CHEMBL4855435,2,6,0.3333333333333333,3,4
CHEMBL4855444,1,2,0.5,2,1
CHEMBL4855455,2,2,1.0,1,0
CHEMBL4855480,2,2,1.0,2,0
CHEMBL4855483,0,2,0.0,2,2
CHEMBL4855494,1,1,1.0,1,0
CHEMBL4855513,2,2,1.0,2,0
CHEMBL4855527,1,1,1.0,1,0
CHEMBL4855533,1,2,0.5,2,1
CHEMBL4855547,1,2,0.5,1,1
CHEMBL485555,1,1,1.0,1,0
CHEMBL4855554,2,4,0.5,4,2
CHEMBL485556,12,70,0.17142857142857143,68,58
CHEMBL4855560,0,1,0.0,1,1
CHEMBL4855562,1,3,0.3333333333333333,2,2
CHEMBL4855565,1,1,1.0,1,0
CHEMBL4855568,1,2,0.5,2,1
CHEMBL4855590,2,2,1.0,1,0
CHEMBL4855633,2,2,1.0,2,0
CHEMBL485564,2,2,1.0,1,0
CHEMBL4855640,2,2,1.0,2,0
CHEMBL485565,1,1,1.0,1,0
CHEMBL4855655,1,1,1.0,1,0
CHEMBL4855657,4,4,1.0,3,0
CHEMBL4855669,1,1,1.0,1,0
CHEMBL485567,1,1,1.0,1,0
CHEMBL485568,1,1,1.0,1,0
CHEMBL4855681,1,1,1.0,1,0
CHEMBL4855684,1,1,1.0,1,0
CHEMBL4855691,1,3,0.3333333333333333,3,2
CHEMBL4855700,2,4,0.5,4,2
CHEMBL4855714,1,1,1.0,1,0
CHEMBL4855716,1,2,0.5,2,1
CHEMBL4855726,6,14,0.42857142857142855,8,8
CHEMBL485574,1,1,1.0,1,0
CHEMBL4855754,1,1,1.0,1,0
CHEMBL4855768,1,3,0.3333333333333333,3,2
CHEMBL4855780,2,2,1.0,1,0
CHEMBL4855782,0,1,0.0,1,1
CHEMBL4855785,4,4,1.0,4,0
CHEMBL4855789,1,1,1.0,1,0
CHEMBL4855796,1,1,1.0,1,0
CHEMBL4855807,0,1,0.0,1,1
CHEMBL4855825,1,1,1.0,1,0
CHEMBL4855827,2,2,1.0,2,0
CHEMBL485584,1,1,1.0,1,0
CHEMBL485585,1,1,1.0,1,0
CHEMBL485586,1,1,1.0,1,0
CHEMBL4855860,2,2,1.0,1,0
CHEMBL4855864,1,1,1.0,1,0
CHEMBL4855877,8,12,0.6666666666666666,3,4
CHEMBL4855883,1,1,1.0,1,0
CHEMBL4855886,1,1,1.0,1,0
CHEMBL4855894,1,1,1.0,1,0
CHEMBL4855899,1,2,0.5,1,1
CHEMBL4855904,3,3,1.0,2,0
CHEMBL4855907,1,1,1.0,1,0
CHEMBL485591,1,1,1.0,1,0
CHEMBL4855916,2,2,1.0,1,0
CHEMBL485592,1,1,1.0,1,0
CHEMBL4855933,0,1,0.0,1,1
