chembl_id,n_active,n_total,activity_rate,n_kinases,n_inactive
CHEMBL4858644,1,1,1.0,1,0
CHEMBL4859147,2,2,1.0,2,0
CHEMBL4859513,2,2,1.0,2,0
CHEMBL4860065,2,2,1.0,2,0
CHEMBL4860139,2,2,1.0,2,0
CHEMBL4860402,2,2,1.0,2,0
CHEMBL4860515,0,3,0.0,2,3
CHEMBL4860538,1,1,1.0,1,0
CHEMBL4860541,2,2,1.0,2,0
CHEMBL4860579,0,1,0.0,1,1
CHEMBL4860872,1,3,0.3333333333333333,2,2
CHEMBL4861127,0,1,0.0,1,1
CHEMBL4861291,2,2,1.0,2,0
CHEMBL4861369,0,1,0.0,1,1
CHEMBL4861720,0,3,0.0,2,3
CHEMBL4861899,1,1,1.0,1,0
CHEMBL4862452,1,1,1.0,1,0
CHEMBL4863370,0,1,0.0,1,1
CHEMBL48636,1,1,1.0,1,0
CHEMBL486452,1,1,1.0,1,0
CHEMBL486453,1,1,1.0,1,0
CHEMBL486454,1,1,1.0,1,0
CHEMBL4864545,0,1,0.0,1,1
CHEMBL4864780,2,2,1.0,2,0
CHEMBL4865150,2,2,1.0,2,0
CHEMBL4865732,1,1,1.0,1,0
CHEMBL4866147,2,2,1.0,2,0
CHEMBL4866187,0,3,0.0,2,3
CHEMBL486632,0,2,0.0,1,2
CHEMBL486659,1,1,1.0,1,0
CHEMBL486660,1,1,1.0,1,0
CHEMBL486662,1,1,1.0,1,0
CHEMBL486663,1,1,1.0,1,0
CHEMBL486667,0,1,0.0,1,1
CHEMBL486829,1,1,1.0,1,0
CHEMBL486830,1,1,1.0,1,0
CHEMBL4868537,1,1,1.0,1,0
CHEMBL4868671,0,1,0.0,1,1
CHEMBL4868830,1,1,1.0,1,0
CHEMBL4869303,1,1,1.0,1,0
CHEMBL48695,0,8,0.0,1,8
CHEMBL4869791,2,2,1.0,2,0
CHEMBL4869914,1,1,1.0,1,0
CHEMBL4870149,2,2,1.0,2,0
CHEMBL4870416,0,1,0.0,1,1
CHEMBL4870464,2,2,1.0,2,0
CHEMBL4870529,1,3,0.3333333333333333,2,2
CHEMBL4870992,1,2,0.5,2,1
CHEMBL4871059,0,3,0.0,2,3
CHEMBL4871385,1,1,1.0,1,0
CHEMBL4871611,0,1,0.0,1,1
CHEMBL4871745,1,1,1.0,1,0
CHEMBL4872066,1,1,1.0,1,0
CHEMBL4872079,1,2,0.5,2,1
CHEMBL4872239,0,1,0.0,1,1
CHEMBL4872556,2,2,1.0,2,0
CHEMBL4872681,1,3,0.3333333333333333,2,2
CHEMBL4873321,0,1,0.0,1,1
CHEMBL4873388,0,1,0.0,1,1
CHEMBL4873647,1,2,0.5,1,1
CHEMBL4873917,0,1,0.0,1,1
CHEMBL4874419,0,1,0.0,1,1
CHEMBL4874534,2,2,1.0,2,0
CHEMBL4874549,1,1,1.0,1,0
CHEMBL4874579,1,1,1.0,1,0
CHEMBL487468,0,2,0.0,1,2
CHEMBL487469,0,2,0.0,1,2
CHEMBL487470,1,1,1.0,1,0
CHEMBL487471,1,1,1.0,1,0
CHEMBL487472,1,1,1.0,1,0
CHEMBL487480,2,2,1.0,1,0
CHEMBL4875029,0,3,0.0,2,3
CHEMBL4875172,2,2,1.0,2,0
CHEMBL4875387,2,2,1.0,2,0
CHEMBL4875401,1,1,1.0,1,0
CHEMBL4875986,0,3,0.0,2,3
CHEMBL4876042,0,1,0.0,1,1
CHEMBL487637,0,2,0.0,1,2
CHEMBL4876370,1,1,1.0,1,0
CHEMBL4876372,1,1,1.0,1,0
CHEMBL487640,1,1,1.0,1,0
CHEMBL487641,1,1,1.0,1,0
CHEMBL487642,1,1,1.0,1,0
CHEMBL487660,1,1,1.0,1,0
CHEMBL487661,1,1,1.0,1,0
CHEMBL4877541,0,1,0.0,1,1
CHEMBL4877608,1,4,0.25,3,3
CHEMBL4877655,1,1,1.0,1,0
CHEMBL4877846,1,1,1.0,1,0
CHEMBL4878046,1,1,1.0,1,0
CHEMBL4878071,2,2,1.0,2,0
CHEMBL4878216,2,2,1.0,2,0
CHEMBL487829,1,1,1.0,1,0
CHEMBL487841,1,1,1.0,1,0
CHEMBL487842,1,1,1.0,1,0
CHEMBL487844,1,1,1.0,1,0
CHEMBL487845,1,1,1.0,1,0
CHEMBL488012,1,1,1.0,1,0
CHEMBL488019,1,1,1.0,1,0
CHEMBL488020,1,1,1.0,1,0
CHEMBL48809,0,1,0.0,1,1
CHEMBL488101,0,1,0.0,1,1
CHEMBL488498,2,2,1.0,1,0
CHEMBL488500,2,2,1.0,1,0
CHEMBL488527,0,1,0.0,1,1
CHEMBL488668,2,2,1.0,1,0
CHEMBL488675,1,1,1.0,1,0
CHEMBL488694,1,1,1.0,1,0
CHEMBL488697,1,1,1.0,1,0
CHEMBL488698,1,1,1.0,1,0
CHEMBL488705,1,1,1.0,1,0
CHEMBL488706,1,1,1.0,1,0
CHEMBL488828,1,1,1.0,1,0
CHEMBL488836,1,1,1.0,1,0
CHEMBL488858,1,1,1.0,1,0
CHEMBL488860,1,1,1.0,1,0
CHEMBL488863,1,1,1.0,1,0
CHEMBL488864,1,1,1.0,1,0
CHEMBL488870,1,1,1.0,1,0
CHEMBL489128,1,1,1.0,1,0
CHEMBL489129,1,1,1.0,1,0
CHEMBL489157,0,1,0.0,1,1
CHEMBL489316,1,1,1.0,1,0
CHEMBL489317,1,1,1.0,1,0
CHEMBL489352,0,1,0.0,1,1
CHEMBL489895,0,1,0.0,1,1
CHEMBL489906,1,1,1.0,1,0
CHEMBL489967,0,4,0.0,3,4
CHEMBL490,1,4,0.25,3,3
CHEMBL490159,0,4,0.0,3,4
CHEMBL49055,4,4,1.0,4,0
CHEMBL490775,0,1,0.0,1,1
CHEMBL490987,0,1,0.0,1,1
CHEMBL491136,1,1,1.0,1,0
CHEMBL491137,1,1,1.0,1,0
CHEMBL491138,1,1,1.0,1,0
CHEMBL49120,4,4,1.0,3,0
CHEMBL491473,0,2,0.0,2,2
CHEMBL491503,1,1,1.0,1,0
CHEMBL491505,1,1,1.0,1,0
CHEMBL493048,0,1,0.0,1,1
CHEMBL493049,0,1,0.0,1,1
CHEMBL493923,0,1,0.0,1,1
CHEMBL494082,0,1,0.0,1,1
CHEMBL494089,2,4,0.5,4,2
CHEMBL494662,1,1,1.0,1,0
CHEMBL494669,4,4,1.0,4,0
CHEMBL495547,1,1,1.0,1,0
CHEMBL495945,1,1,1.0,1,0
CHEMBL495956,1,1,1.0,1,0
CHEMBL49596,2,2,1.0,1,0
CHEMBL496145,1,1,1.0,1,0
CHEMBL496148,3,3,1.0,1,0
CHEMBL496162,0,2,0.0,1,2
CHEMBL496354,1,1,1.0,1,0
CHEMBL496355,1,1,1.0,1,0
CHEMBL496559,1,1,1.0,1,0
CHEMBL49658,0,1,0.0,1,1
CHEMBL49689,7,7,1.0,1,0
CHEMBL496981,1,1,1.0,1,0
CHEMBL496982,1,1,1.0,1,0
CHEMBL497033,3,3,1.0,1,0
CHEMBL497187,1,1,1.0,1,0
CHEMBL497188,1,1,1.0,1,0
CHEMBL497615,2,3,0.6666666666666666,1,1
CHEMBL497806,1,1,1.0,1,0
CHEMBL497808,1,1,1.0,1,0
CHEMBL498009,1,1,1.0,1,0
CHEMBL498211,1,1,1.0,1,0
CHEMBL498212,1,1,1.0,1,0
CHEMBL498247,0,1,0.0,1,1
CHEMBL498248,0,1,0.0,1,1
CHEMBL498249,0,1,0.0,1,1
CHEMBL498413,1,1,1.0,1,0
CHEMBL498414,1,1,1.0,1,0
CHEMBL498553,1,1,1.0,1,0
CHEMBL498759,1,1,1.0,1,0
CHEMBL498760,1,1,1.0,1,0
CHEMBL498947,0,3,0.0,1,3
CHEMBL49951,0,8,0.0,1,8
CHEMBL50,2,3,0.6666666666666666,2,1
CHEMBL500224,0,1,0.0,1,1
CHEMBL501701,0,1,0.0,1,1
CHEMBL502491,8,8,1.0,1,0
CHEMBL502835,1,2,0.5,2,1
CHEMBL503530,0,2,0.0,1,2
CHEMBL50371,0,1,0.0,1,1
CHEMBL503729,1,1,1.0,1,0
CHEMBL50470,1,1,1.0,1,0
CHEMBL504950,0,1,0.0,1,1
CHEMBL505705,0,1,0.0,1,1
CHEMBL505732,0,1,0.0,1,1
CHEMBL50629,0,1,0.0,1,1
CHEMBL506390,1,1,1.0,1,0
CHEMBL50647,1,1,1.0,1,0
CHEMBL506586,1,1,1.0,1,0
CHEMBL506639,0,1,0.0,1,1
CHEMBL506696,0,1,0.0,1,1
CHEMBL5071394,1,1,1.0,1,0
CHEMBL5072469,1,1,1.0,1,0
CHEMBL507308,0,16,0.0,1,16
CHEMBL5073602,1,1,1.0,1,0
CHEMBL507361,1,1,1.0,1,0
CHEMBL5075869,0,1,0.0,1,1
CHEMBL507635,0,3,0.0,2,3
CHEMBL5076543,1,1,1.0,1,0
CHEMBL5077147,0,1,0.0,1,1
CHEMBL5077792,1,1,1.0,1,0
CHEMBL5077865,1,1,1.0,1,0
CHEMBL5078679,1,1,1.0,1,0
CHEMBL507947,1,1,1.0,1,0
CHEMBL5080064,0,1,0.0,1,1
CHEMBL5080551,1,1,1.0,1,0
CHEMBL5081600,1,1,1.0,1,0
CHEMBL5081634,1,1,1.0,1,0
CHEMBL508165,1,1,1.0,1,0
CHEMBL5081964,1,1,1.0,1,0
CHEMBL5082066,1,1,1.0,1,0
CHEMBL5082336,1,1,1.0,1,0
CHEMBL5082486,1,1,1.0,1,0
CHEMBL508280,0,1,0.0,1,1
CHEMBL5083328,0,1,0.0,1,1
CHEMBL5083869,0,1,0.0,1,1
CHEMBL508401,1,1,1.0,1,0
CHEMBL508402,1,1,1.0,1,0
CHEMBL5084056,1,1,1.0,1,0
CHEMBL5084513,0,1,0.0,1,1
CHEMBL508477,0,1,0.0,1,1
CHEMBL5086461,1,1,1.0,1,0
CHEMBL5087055,2,2,1.0,1,0
CHEMBL5087061,1,1,1.0,1,0
CHEMBL5087173,0,1,0.0,1,1
CHEMBL5087686,1,1,1.0,1,0
CHEMBL5088290,1,1,1.0,1,0
CHEMBL5088310,1,1,1.0,1,0
CHEMBL5088457,1,1,1.0,1,0
CHEMBL508870,2,2,1.0,1,0
CHEMBL5089084,1,1,1.0,1,0
CHEMBL50894,1,2,0.5,2,1
CHEMBL509032,2,3,0.6666666666666666,3,1
CHEMBL509039,0,2,0.0,1,2
CHEMBL5090799,1,1,1.0,1,0
CHEMBL5090995,0,1,0.0,1,1
CHEMBL5091128,1,1,1.0,1,0
CHEMBL509132,1,1,1.0,1,0
CHEMBL5091438,1,1,1.0,1,0
CHEMBL5092087,2,2,1.0,1,0
CHEMBL509237,0,2,0.0,1,2
CHEMBL5094025,1,1,1.0,1,0
CHEMBL5094364,1,1,1.0,1,0
CHEMBL5094877,1,1,1.0,1,0
CHEMBL5094921,1,1,1.0,1,0
CHEMBL509669,1,1,1.0,1,0
CHEMBL509697,1,1,1.0,1,0
CHEMBL50977,0,1,0.0,1,1
CHEMBL509932,0,1,0.0,1,1
CHEMBL509940,1,1,1.0,1,0
CHEMBL510063,1,1,1.0,1,0
CHEMBL510143,1,1,1.0,1,0
CHEMBL510179,0,2,0.0,1,2
CHEMBL51028,1,1,1.0,1,0
CHEMBL510516,3,3,1.0,1,0
CHEMBL510555,2,2,1.0,1,0
CHEMBL510557,1,1,1.0,1,0
CHEMBL510885,1,1,1.0,1,0
CHEMBL510892,1,1,1.0,1,0
CHEMBL511094,1,1,1.0,1,0
CHEMBL511124,0,1,0.0,1,1
CHEMBL511301,2,2,1.0,1,0
CHEMBL511308,1,1,1.0,1,0
CHEMBL511497,0,1,0.0,1,1
CHEMBL511819,1,1,1.0,1,0
CHEMBL511820,1,1,1.0,1,0
CHEMBL511845,0,2,0.0,1,2
CHEMBL511846,1,1,1.0,1,0
CHEMBL512016,1,1,1.0,1,0
CHEMBL512019,1,1,1.0,1,0
CHEMBL512536,1,1,1.0,1,0
CHEMBL512699,1,1,1.0,1,0
CHEMBL512700,1,1,1.0,1,0
CHEMBL51283,1,1,1.0,1,0
CHEMBL513048,1,1,1.0,1,0
CHEMBL513069,1,1,1.0,1,0
CHEMBL513551,1,1,1.0,1,0
CHEMBL513626,1,1,1.0,1,0
CHEMBL513909,0,2,0.0,2,2
CHEMBL514017,8,8,1.0,1,0
CHEMBL514117,0,2,0.0,1,2
CHEMBL514409,1,1,1.0,1,0
CHEMBL51485,1,1,1.0,1,0
CHEMBL515063,0,1,0.0,1,1
CHEMBL515414,2,2,1.0,2,0
CHEMBL51573,0,1,0.0,1,1
CHEMBL515757,0,1,0.0,1,1
CHEMBL51613,0,4,0.0,1,4
CHEMBL516500,1,1,1.0,1,0
CHEMBL516509,1,1,1.0,1,0
CHEMBL516638,2,2,1.0,1,0
CHEMBL516651,1,1,1.0,1,0
CHEMBL5169649,1,5,0.2,4,4
CHEMBL5169780,2,6,0.3333333333333333,5,4
CHEMBL5169857,1,1,1.0,1,0
CHEMBL5170033,2,6,0.3333333333333333,5,4
CHEMBL5170093,4,6,0.6666666666666666,1,2
CHEMBL5170394,6,6,1.0,1,0
CHEMBL5170489,0,1,0.0,1,1
CHEMBL5170576,1,1,1.0,1,0
CHEMBL51708,1,1,1.0,1,0
CHEMBL5170832,0,2,0.0,2,2
CHEMBL5170887,0,2,0.0,2,2
CHEMBL5171047,0,1,0.0,1,1
CHEMBL5171363,1,1,1.0,1,0
CHEMBL517171,0,1,0.0,1,1
CHEMBL5172170,2,6,0.3333333333333333,5,4
CHEMBL5172199,1,6,0.16666666666666666,5,5
CHEMBL5172225,2,2,1.0,1,0
CHEMBL517255,1,2,0.5,1,1
CHEMBL5172656,1,1,1.0,1,0
CHEMBL5172803,1,1,1.0,1,0
CHEMBL5172956,1,1,1.0,1,0
CHEMBL5173133,0,3,0.0,3,3
CHEMBL5173182,0,2,0.0,2,2
CHEMBL5173265,1,6,0.16666666666666666,5,5
CHEMBL5173332,2,2,1.0,2,0
CHEMBL5173813,1,1,1.0,1,0
CHEMBL5174001,2,2,1.0,2,0
CHEMBL5174128,2,2,1.0,1,0
CHEMBL5174967,1,1,1.0,1,0
CHEMBL5175263,0,2,0.0,2,2
CHEMBL5175277,2,2,1.0,1,0
CHEMBL5175458,2,6,0.3333333333333333,5,4
CHEMBL5175633,2,2,1.0,1,0
CHEMBL5175657,2,2,1.0,2,0
CHEMBL51758,17,19,0.8947368421052632,3,2
CHEMBL517592,1,1,1.0,1,0
CHEMBL5176248,4,4,1.0,1,0
CHEMBL5176573,0,4,0.0,4,4
CHEMBL5176863,1,1,1.0,1,0
CHEMBL5177019,0,2,0.0,2,2
CHEMBL5177255,1,1,1.0,1,0
CHEMBL5177303,0,1,0.0,1,1
CHEMBL5177318,1,1,1.0,1,0
CHEMBL5177344,2,2,1.0,2,0
CHEMBL5177354,2,2,1.0,2,0
CHEMBL5177574,1,1,1.0,1,0
CHEMBL5177612,2,2,1.0,2,0
CHEMBL5177833,1,1,1.0,1,0
CHEMBL5177952,0,3,0.0,3,3
CHEMBL5177983,2,2,1.0,1,0
CHEMBL5178028,1,1,1.0,1,0
CHEMBL5178261,1,1,1.0,1,0
CHEMBL5178368,2,2,1.0,2,0
CHEMBL5178770,0,2,0.0,2,2
CHEMBL5178954,2,2,1.0,1,0
CHEMBL5179172,1,1,1.0,1,0
CHEMBL5179243,1,1,1.0,1,0
CHEMBL5179457,3,6,0.5,5,3
CHEMBL5179526,1,1,1.0,1,0
CHEMBL5179655,6,6,1.0,5,0
CHEMBL5179916,0,3,0.0,3,3
CHEMBL518014,0,2,0.0,1,2
CHEMBL5180606,1,1,1.0,1,0
CHEMBL5180765,3,6,0.5,5,3
CHEMBL5180776,1,1,1.0,1,0
CHEMBL5180806,1,1,1.0,1,0
CHEMBL5180992,1,1,1.0,1,0
CHEMBL5181008,6,6,1.0,5,0
CHEMBL5181013,2,2,1.0,2,0
CHEMBL5181028,1,5,0.2,4,4
CHEMBL5181180,2,2,1.0,2,0
CHEMBL5181210,0,1,0.0,1,1
CHEMBL5181355,5,6,0.8333333333333334,5,1
CHEMBL5181512,2,2,1.0,1,0
CHEMBL5181620,2,2,1.0,2,0
CHEMBL5181640,0,1,0.0,1,1
CHEMBL518190,0,2,0.0,1,2
CHEMBL5181927,2,2,1.0,1,0
CHEMBL5181959,0,2,0.0,1,2
CHEMBL5182235,2,6,0.3333333333333333,5,4
CHEMBL5182248,0,4,0.0,1,4
CHEMBL5182530,2,2,1.0,1,0
CHEMBL5182678,2,4,0.5,1,2
CHEMBL5182696,0,2,0.0,2,2
CHEMBL5183016,1,1,1.0,1,0
CHEMBL5183075,0,2,0.0,1,2
CHEMBL5183366,2,2,1.0,2,0
CHEMBL518347,1,1,1.0,1,0
CHEMBL5183885,0,4,0.0,1,4
CHEMBL5183913,1,2,0.5,2,1
CHEMBL5184273,0,6,0.0,5,6
CHEMBL5184381,1,1,1.0,1,0
CHEMBL518458,0,1,0.0,1,1
CHEMBL5184877,0,2,0.0,2,2
CHEMBL5185000,1,1,1.0,1,0
CHEMBL518502,1,1,1.0,1,0
CHEMBL518503,1,1,1.0,1,0
CHEMBL5185616,1,1,1.0,1,0
CHEMBL5185763,1,1,1.0,1,0
CHEMBL5185811,2,2,1.0,2,0
CHEMBL5185902,2,2,1.0,2,0
CHEMBL518599,0,1,0.0,1,1
CHEMBL5186081,1,1,1.0,1,0
CHEMBL5186093,2,2,1.0,2,0
CHEMBL5186471,2,2,1.0,2,0
CHEMBL518655,0,2,0.0,1,2
CHEMBL5186783,1,1,1.0,1,0
CHEMBL5187202,0,6,0.0,5,6
CHEMBL5187418,2,2,1.0,2,0
CHEMBL5187488,2,2,1.0,2,0
CHEMBL5187753,3,6,0.5,5,3
CHEMBL5187778,1,1,1.0,1,0
CHEMBL5187895,3,6,0.5,5,3
CHEMBL518800,0,2,0.0,1,2
CHEMBL5188100,0,4,0.0,4,4
CHEMBL518811,1,1,1.0,1,0
CHEMBL518813,0,2,0.0,1,2
CHEMBL5188146,2,2,1.0,2,0
CHEMBL5188186,2,2,1.0,2,0
CHEMBL5188318,2,2,1.0,2,0
CHEMBL5188433,1,1,1.0,1,0
CHEMBL5189026,1,2,0.5,2,1
CHEMBL518921,2,2,1.0,1,0
CHEMBL5189450,1,1,1.0,1,0
CHEMBL5189628,2,2,1.0,1,0
CHEMBL5189920,1,1,1.0,1,0
CHEMBL5189966,0,2,0.0,2,2
CHEMBL5189987,1,1,1.0,1,0
CHEMBL5190371,2,2,1.0,1,0
CHEMBL5191099,0,1,0.0,1,1
CHEMBL5191442,1,1,1.0,1,0
CHEMBL5191618,1,1,1.0,1,0
CHEMBL5191835,4,4,1.0,1,0
CHEMBL519186,0,2,0.0,1,2
CHEMBL5191942,2,6,0.3333333333333333,5,4
CHEMBL519230,0,2,0.0,1,2
CHEMBL5192317,1,2,0.5,2,1
CHEMBL5192513,2,2,1.0,1,0
CHEMBL5192588,0,2,0.0,2,2
CHEMBL5192813,1,2,0.5,2,1
CHEMBL5192904,0,2,0.0,1,2
CHEMBL5193012,1,1,1.0,1,0
CHEMBL5193138,1,1,1.0,1,0
CHEMBL5193292,0,5,0.0,4,5
CHEMBL5193677,3,6,0.5,5,3
CHEMBL519398,2,2,1.0,1,0
CHEMBL5194011,2,2,1.0,2,0
CHEMBL5194195,1,1,1.0,1,0
CHEMBL5194429,2,2,1.0,1,0
CHEMBL5194491,3,6,0.5,5,3
CHEMBL5194689,3,6,0.5,5,3
CHEMBL5194800,0,1,0.0,1,1
CHEMBL5194947,1,1,1.0,1,0
CHEMBL5194982,0,1,0.0,1,1
CHEMBL5195122,4,6,0.6666666666666666,5,2
CHEMBL5195159,1,1,1.0,1,0
CHEMBL5195216,5,6,0.8333333333333334,5,1
CHEMBL5195653,1,1,1.0,1,0
CHEMBL519576,0,2,0.0,1,2
CHEMBL5195859,1,1,1.0,1,0
CHEMBL5196066,6,6,1.0,5,0
CHEMBL5196334,0,2,0.0,1,2
CHEMBL5196579,2,2,1.0,1,0
CHEMBL5196629,1,1,1.0,1,0
CHEMBL5196669,2,2,1.0,1,0
CHEMBL5196946,2,2,1.0,2,0
CHEMBL5197306,2,2,1.0,2,0
CHEMBL519740,1,1,1.0,1,0
CHEMBL5197512,1,1,1.0,1,0
CHEMBL5198167,4,4,1.0,1,0
CHEMBL5198432,2,2,1.0,1,0
CHEMBL5198578,1,1,1.0,1,0
CHEMBL5198648,1,1,1.0,1,0
CHEMBL5198672,0,1,0.0,1,1
CHEMBL5198829,1,1,1.0,1,0
CHEMBL5198877,1,1,1.0,1,0
CHEMBL5199235,0,2,0.0,1,2
CHEMBL5199422,6,6,1.0,5,0
CHEMBL5199437,0,1,0.0,1,1
CHEMBL5199698,1,1,1.0,1,0
CHEMBL5199826,2,2,1.0,2,0
CHEMBL5200137,2,2,1.0,2,0
CHEMBL5200480,1,5,0.2,1,4
CHEMBL5200518,6,6,1.0,5,0
CHEMBL5200677,3,6,0.5,5,3
CHEMBL5201182,2,2,1.0,1,0
CHEMBL520146,0,1,0.0,1,1
CHEMBL5201703,1,1,1.0,1,0
CHEMBL5201763,2,6,0.3333333333333333,5,4
CHEMBL5201844,1,2,0.5,2,1
CHEMBL5202142,1,1,1.0,1,0
CHEMBL5202202,2,6,0.3333333333333333,5,4
CHEMBL520235,0,4,0.0,1,4
CHEMBL5202370,1,1,1.0,1,0
CHEMBL5202515,1,1,1.0,1,0
CHEMBL5202872,2,2,1.0,2,0
CHEMBL5202896,1,1,1.0,1,0
CHEMBL520293,0,2,0.0,1,2
CHEMBL5203121,2,3,0.6666666666666666,3,1
CHEMBL5203292,4,6,0.6666666666666666,5,2
CHEMBL5203615,0,1,0.0,1,1
CHEMBL5203707,1,1,1.0,1,0
CHEMBL5203775,0,2,0.0,2,2
CHEMBL520397,1,1,1.0,1,0
CHEMBL5203977,1,1,1.0,1,0
CHEMBL5204210,1,1,1.0,1,0
CHEMBL5204340,1,1,1.0,1,0
CHEMBL5204344,2,2,1.0,2,0
CHEMBL520450,0,1,0.0,1,1
CHEMBL5204513,1,1,1.0,1,0
CHEMBL5204586,1,1,1.0,1,0
CHEMBL5204818,0,2,0.0,2,2
CHEMBL520484,0,2,0.0,1,2
CHEMBL5205157,2,3,0.6666666666666666,3,1
CHEMBL520527,0,1,0.0,1,1
CHEMBL5205471,1,1,1.0,1,0
CHEMBL5205578,1,1,1.0,1,0
CHEMBL5205857,2,2,1.0,2,0
CHEMBL5205905,0,6,0.0,5,6
CHEMBL5206143,3,6,0.5,5,3
CHEMBL5206250,0,1,0.0,1,1
CHEMBL520671,0,2,0.0,1,2
CHEMBL5206744,4,6,0.6666666666666666,5,2
CHEMBL5206854,2,2,1.0,1,0
CHEMBL5207057,2,2,1.0,2,0
CHEMBL520740,1,1,1.0,1,0
CHEMBL5207563,0,2,0.0,1,2
CHEMBL520759,0,1,0.0,1,1
CHEMBL5207630,2,6,0.3333333333333333,5,4
CHEMBL52079,0,1,0.0,1,1
CHEMBL5207951,1,1,1.0,1,0
CHEMBL5207974,2,6,0.3333333333333333,5,4
CHEMBL5208060,1,1,1.0,1,0
CHEMBL5208098,1,2,0.5,2,1
CHEMBL5208394,2,2,1.0,1,0
CHEMBL5208765,1,1,1.0,1,0
CHEMBL520892,1,1,1.0,1,0
CHEMBL5208980,3,6,0.5,5,3
CHEMBL5209029,1,1,1.0,1,0
CHEMBL5209202,1,1,1.0,1,0
CHEMBL5209464,2,6,0.3333333333333333,5,4
CHEMBL520954,0,1,0.0,1,1
CHEMBL521043,1,1,1.0,1,0
CHEMBL52128,17,19,0.8947368421052632,3,2
CHEMBL52132,0,1,0.0,1,1
CHEMBL521368,1,1,1.0,1,0
CHEMBL521515,0,1,0.0,1,1
CHEMBL521851,2,4,0.5,4,2
CHEMBL521910,1,1,1.0,1,0
CHEMBL522092,1,1,1.0,1,0
CHEMBL52232,0,8,0.0,1,8
CHEMBL52237,0,1,0.0,1,1
CHEMBL522387,0,2,0.0,1,2
CHEMBL52250,0,1,0.0,1,1
CHEMBL522800,1,1,1.0,1,0
CHEMBL522892,4,4,1.0,4,0
CHEMBL522900,1,1,1.0,1,0
CHEMBL523086,1,1,1.0,1,0
CHEMBL523808,1,1,1.0,1,0
CHEMBL52387,0,1,0.0,1,1
CHEMBL523929,1,1,1.0,1,0
CHEMBL523951,0,4,0.0,3,4
CHEMBL523983,1,1,1.0,1,0
CHEMBL524210,2,2,1.0,2,0
CHEMBL524450,1,1,1.0,1,0
CHEMBL524747,1,1,1.0,1,0
CHEMBL524781,1,1,1.0,1,0
CHEMBL524784,4,4,1.0,4,0
CHEMBL524820,0,1,0.0,1,1
CHEMBL524930,4,4,1.0,4,0
CHEMBL524967,1,1,1.0,1,0
CHEMBL524973,4,4,1.0,4,0
CHEMBL525097,2,2,1.0,2,0
CHEMBL525106,4,4,1.0,4,0
CHEMBL525113,1,1,1.0,1,0
CHEMBL525125,1,1,1.0,1,0
CHEMBL525191,0,2,0.0,2,2
CHEMBL525196,1,1,1.0,1,0
CHEMBL52525,0,1,0.0,1,1
CHEMBL525275,1,1,1.0,1,0
CHEMBL525322,2,2,1.0,2,0
CHEMBL525486,4,4,1.0,4,0
CHEMBL525519,4,4,1.0,4,0
CHEMBL52562,2,4,0.5,1,2
CHEMBL525692,4,4,1.0,4,0
CHEMBL525706,1,1,1.0,1,0
CHEMBL525719,1,1,1.0,1,0
CHEMBL525826,4,4,1.0,4,0
CHEMBL525886,1,1,1.0,1,0
CHEMBL52609,1,3,0.3333333333333333,2,2
CHEMBL526291,1,1,1.0,1,0
CHEMBL52644,0,1,0.0,1,1
CHEMBL526470,1,1,1.0,1,0
CHEMBL526527,0,1,0.0,1,1
CHEMBL52654,8,8,1.0,1,0
CHEMBL526560,2,2,1.0,1,0
CHEMBL526587,4,4,1.0,4,0
CHEMBL5265893,0,1,0.0,1,1
CHEMBL526591,1,1,1.0,1,0
CHEMBL5266361,0,1,0.0,1,1
CHEMBL526655,1,1,1.0,1,0
CHEMBL526667,1,1,1.0,1,0
CHEMBL5266831,2,3,0.6666666666666666,1,1
CHEMBL5266857,1,3,0.3333333333333333,1,2
CHEMBL52680,0,1,0.0,1,1
CHEMBL526800,4,4,1.0,4,0
CHEMBL526930,3,3,1.0,1,0
CHEMBL526981,4,4,1.0,4,0
CHEMBL5270581,0,1,0.0,1,1
CHEMBL5270781,0,1,0.0,1,1
CHEMBL5270977,1,1,1.0,1,0
CHEMBL5271255,0,1,0.0,1,1
CHEMBL527131,4,4,1.0,4,0
CHEMBL527153,2,2,1.0,2,0
CHEMBL527183,2,2,1.0,2,0
CHEMBL527218,1,1,1.0,1,0
CHEMBL527234,4,4,1.0,4,0
CHEMBL5273566,1,3,0.3333333333333333,1,2
CHEMBL527384,1,1,1.0,1,0
CHEMBL527410,1,1,1.0,1,0
CHEMBL527445,2,2,1.0,2,0
CHEMBL527541,4,4,1.0,4,0
CHEMBL527593,4,4,1.0,4,0
CHEMBL527620,4,4,1.0,4,0
CHEMBL527652,1,1,1.0,1,0
CHEMBL527653,1,1,1.0,1,0
CHEMBL527730,4,4,1.0,4,0
CHEMBL5277580,2,3,0.6666666666666666,1,1
CHEMBL527761,1,1,1.0,1,0
CHEMBL5277619,1,3,0.3333333333333333,1,2
CHEMBL5277737,1,3,0.3333333333333333,1,2
CHEMBL527776,2,2,1.0,2,0
CHEMBL5278465,0,1,0.0,1,1
CHEMBL527875,2,2,1.0,1,0
CHEMBL527879,1,1,1.0,1,0
CHEMBL5279572,0,1,0.0,1,1
CHEMBL5279820,0,1,0.0,1,1
CHEMBL5280226,2,3,0.6666666666666666,1,1
CHEMBL5280328,1,1,1.0,1,0
CHEMBL5280561,0,3,0.0,1,3
CHEMBL5280636,1,1,1.0,1,0
