molregno,canonical_smiles
2837617,NCCCNC(=O)NC[C@H]1O[C@@H](n2c(C#CCN(CC(=O)O)C[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)nc3c(N)ncnc32)[C@H](O)[C@@H]1O
2838096,COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(C=C5CCNCC5)cc4)c(F)c3)c2cc1OC
2838315,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)c(F)c3)c2cc1OC
2838494,COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(N5CCN(C)CC5)cc4)c(F)c3)c2cc1OC
2838569,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C(=O)N5CCN(C)CC5)cc(C(F)(F)F)c4)c(F)c3)c2cc1OC
2838916,O=C(Nc1ccc(F)cc1F)Nc1ccc(Oc2ccnc3cc4c(cc23)OCCO4)cc1F
2839152,Cc1cnc(Nc2ccc(CCNC(=O)/C=C/CN(C)C)cc2)nc1-c1cnn(C(C)C)c1
2839292,COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(OC5CCN(C)CC5)cc4)c(F)c3)c2cc1OC
81536,Cn1cc(C2=C(c3cn(C)c4c([N+](=O)[O-])cccc34)C(=O)NC2=O)c2ccccc21
2839745,COc1cc2nccc(Oc3ccc(NC(C)=O)c(F)c3)c2cc1OC
2840535,NCCS(=O)(=O)NC[C@H]1O[C@@H](n2c(C#CCOC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)nc3c(N)ncnc32)[C@H](O)[C@@H]1O
83753,CCCCCCCCCC(O)(P(=O)(O)O)P(=O)(O)O
2840751,COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(CN5CCCC5)c(OC(F)(F)F)c4)c(F)c3)c2cc1OC
2840847,CCN(CC)Cc1ccc(NC(=O)Nc2ccc(Oc3ccnc4cc(OC)c(OC)cc34)cc2F)cc1
2840995,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CN2CC#Cc3nc4c(N)ncnc4n3[C@@H]3O[C@H](CNC(=O)CNC(=O)C2)[C@@H](O)[C@H]3O)[C@@H](O)[C@H]1O
2841026,C[C@@H]1COCCN1c1nc(N2CCOC[C@@H]2C)cc2sc(-c3cc[nH]n3)nc12
2841213,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CN2CC#Cc3nc4c(N)ncnc4n3[C@@H]3O[C@H](CNC(=O)NCCCNC(=O)C2)[C@@H](O)[C@H]3O)[C@@H](O)[C@H]1O
2842487,COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(CC5CCNCC5)c(C(F)(F)F)c4)c(F)c3)c2cc1OC
2842838,C[C@@H]1COCCN1c1cc(C2(C#N)CCOCC2)nc2sc(-c3cc[nH]n3)nc12
82092,Cn1cc(C2=C(c3cccc([N+](=O)[O-])c3)C(=O)NC2=O)c2ccccc21
2842976,CC(C)c1cc(N2CCOC[C@H]2C)c2nc(-c3cc[nH]n3)sc2n1
2842997,O=C(Nc1cnccc1-c1ccc(F)cc1)c1ccnc(Nc2ccc(F)cc2)n1
2843451,Cc1cnc(Nc2ccc(CNC(=O)/C=C/C(=O)c3ccccc3)cc2)nc1-c1cnn(C(C)C)c1
2843612,C[C@@H]1COCCN1c1cc(C2(C#N)CC2)nc2sc(-c3cc[nH]n3)nc12
2844410,COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(CN5CCCC5)cc4)c(F)c3)c2cc1OC
2844477,COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(OC5CCN(C)CC5)c(C(F)(F)F)c4)c(F)c3)c2cc1OC
94537,Cc1ccccc1CSc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
2845141,C=CS(=O)(=O)NCCc1ccc(Nc2ncc(C)c(-c3cnn(C(C)C)c3)n2)cc1
2845287,COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(N(C)C5CCN(C)CC5)c(C(F)(F)F)c4)c(F)c3)c2cc1OC
2845439,NCCN(CC#Cc1nc2c(N)ncnc2n1[C@@H]1O[C@H](CNC(=O)CC(=O)O)[C@@H](O)[C@H]1O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O
2845635,COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(N(C)C5CCN(C)CC5)cc4)c(F)c3)c2cc1OC
2845858,COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(N(C)C5CCN(C)CC5)c(OC(F)(F)F)c4)c(F)c3)c2cc1OC
2847228,CCN(CC)Cc1ccc(NC(=O)Nc2ccc(Oc3ccnc4cc(OC)c(OC)cc34)cc2F)cc1C(F)(F)F
2847493,C[C@@H]1COCCN1c1cc(-c2cncnc2)nc2sc(-c3cc[nH]n3)nc12
2847919,COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(OC5CCN(C)CC5)c(OC(F)(F)F)c4)c(F)c3)c2cc1OC
2848478,C[C@@H]1COCCN1c1cc(N2CCOC[C@@H]2C)cc2sc(-c3cc[nH]n3)nc12
2848707,CCCS(=O)(=O)NCc1ccc(Nc2ncc(C)c(-c3cnn(C(C)C)c3)n2)cc1
2848764,COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(CN5CCOCC5)cc4)c(F)c3)c2cc1OC
2848835,C[C@@H]1COCCN1c1cc(N2CCOC[C@@H]2C)nc2sc(-c3cc(O)ccc3F)nc12
2849162,Cc1cnc(Nc2ccc(CNC(=O)C3CC3)cc2)nc1-c1cnn(C(C)C)c1
2850175,OC[C@H]1O[C@@H](n2ccc3c(-c4cccc5c4oc4ccccc45)nc(F)nc32)[C@H](O)[C@@H]1O
2850272,CCOC(=O)C1=C(C)NC(=O)NC1c1ccccc1OCc1cn(CC(=O)c2ccc(Cl)cc2)nn1
2850569,C[C@@H]1COCCN1c1cc(N2CCOC[C@@H]2C)nc2sc(-c3cscn3)nc12
553042,CCN(CC)CCCCn1cnc2c(O)nc(Nc3ccccc3)nc21.Cl.Cl
553199,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)c1nc(-c2cnc3ccc(Cl)cn23)cs1.Cl
503352,O=C1NC[C@@H](c2c[nH]c3cc(Br)ccc23)N[C@H]1c1c[nH]c2cc(Br)ccc12
147075,c1ccc(-c2cc(-c3ccncc3)c(-c3ccoc3)[nH]2)cc1
2852315,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CN2CC#Cc3nc4c(N)ncnc4n3[C@@H]3O[C@H](CNC(=O)NCCNC(=O)C2)[C@@H](O)[C@H]3O)[C@@H](O)[C@H]1O
2853485,C[C@@H]1COCCN1c1cc(N2CCOC[C@@H]2C)nc2sc(-c3ccccn3)nc12
2853645,C[C@@H]1COCCN1c1nc(N2CCOC[C@@H]2C)cc2[nH]c(-c3cc[nH]n3)nc12
2854071,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)c(F)c3)c2cc1OC
553482,Cl.Cn1cc(C2=C(c3ccc4cc5n(c4c3)CCC(CN)C5)C(=O)NC2=O)c2ccccc21
2854531,COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(CN5CCN(C)CC5)c(C(F)(F)F)c4)c(F)c3)c2cc1OC
2854712,COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(C=C5CCNCC5)c(OC(F)(F)F)c4)c(F)c3)c2cc1OC
2854747,COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(CN5CCN(C)CC5)cc4)c(F)c3)c2cc1OC
2855625,COCCOc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(F)cc4F)c(F)c3)c2cc1OCCOC
2855803,Cc1cnc(Nc2ccc(CNC(=O)CCCN(C)C)cc2)nc1-c1cnn(C(C)C)c1
2856072,O=C(Nc1ccc(F)cc1F)Nc1ccc(Oc2ccnc3sccc23)cc1F
2856237,COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(NC5CCN(C)CC5)cc4)c(F)c3)c2cc1OC
2856578,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1.O
553210,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cnc2ccc(C(F)(F)F)cn12.Cl
553212,Cl.Oc1cccc(-c2nc(N3CCOCC3)c3sccc3n2)c1
2856944,NCCNC(=O)NC[C@H]1O[C@@H](n2c(C#CCN(CC(=O)O)C[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)nc3c(N)ncnc32)[C@H](O)[C@@H]1O
2857082,Cc1cnc(Nc2ccc(CNC(=O)CCCl)cc2)nc1-c1cnn(C(C)C)c1
2857114,Cc1cnc(Nc2ccc(CCNC(=O)CCCN(C)C)cc2)nc1-c1cnn(C(C)C)c1
2857201,COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(CN5CCCCC5)c(C(F)(F)F)c4)c(F)c3)c2cc1OC
2857836,COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(CC5CCNCC5)cc4)c(F)c3)c2cc1OC
2857931,O=C(Nc1ccc(F)cc1F)Nc1ccc(Oc2ccnc3ccccc23)cc1F
2858449,Cc1cnc(Nc2ccc(CCNC(=O)CCl)cc2)nc1-c1cnn(C(C)C)c1
2859130,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(CN5CCN(C)CC5)cc(C(F)(F)F)c4)c(F)c3)c2cc1OC
2859180,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CN2CC#Cc3nc4c(N)ncnc4n3[C@@H]3O[C@H](CNC(=O)CCNC(=O)C2)[C@@H](O)[C@H]3O)[C@@H](O)[C@H]1O
2859820,N#Cc1ccc(Nc2nccc(C(=O)Nc3cnccc3-c3ccc(F)cc3)n2)cc1
2859899,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cccc(C)c4)c(F)c3)c2cc1OC
2860146,Cc1cnc(Nc2ccc(CNS(=O)(=O)C3CC3)cc2)nc1-c1cnn(C(C)C)c1
2860376,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cccc(C(=O)N5CCN(C)CC5)c4)c(F)c3)c2cc1OC
2860567,COc1cc2nccc(Oc3cc(C(=O)Nc4ccc(CN5CCN(C)CC5)c(C(F)(F)F)c4)ccc3C)c2cc1OC
2861050,COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(CN5CCCCC5)cc4)c(F)c3)c2cc1OC
81010,Cc1cccc(C2=C(c3cn(C)c4ccccc34)C(=O)NC2=O)c1
2861403,O=C(Nc1ccc(F)cc1F)Nc1ccc(Oc2ccncc2)cc1F
2861663,COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(CN5CCCCC5)c(OC(F)(F)F)c4)c(F)c3)c2cc1OC
2861926,C[C@@H]1COCCN1c1cc(N2CCOC[C@@H]2C)nc2sc(-c3nccs3)nc12
2862784,CNc1cc(Nc2cccn(-c3ccccn3)c2=O)nc2c(C(=O)N[C@H]3CC[C@@H]3OC)cnn12
2863106,C=CS(=O)(=O)NCc1ccc(Nc2ncc(C)c(-c3cnn(C(C)C)c3)n2)cc1
2863345,O=C(Nc1ccc(F)cc1F)Nc1ccc(Oc2ccnc3ccsc23)cc1F
2863856,O=C(Nc1ccc(F)cc1F)Nc1ccc(Oc2ccnc3cc(Cl)ccc23)cc1F
2864266,CCS(=O)(=O)NCc1ccc(Nc2ncc(C)c(-c3cnn(C(C)C)c3)n2)cc1
2865254,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cccc(CN5CCN(C)CC5)c4)c(F)c3)c2cc1OC
2866668,COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(C(=O)N5CCN(C)CC5)c(C(F)(F)F)c4)c(F)c3)c2cc1OC
2866821,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cccc(Cl)c4)c(F)c3)c2cc1OC
2867552,COc1cccc(NC(=O)Nc2ccc(Oc3ccnc4cc(OC)c(OC)cc34)cc2F)c1
2868151,OC[C@H]1O[C@@H](n2ccc3c(-c4cc5ccccc5o4)nc(F)nc32)[C@H](O)[C@@H]1O
2868806,COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(CN5CCCC5)c(C(F)(F)F)c4)c(F)c3)c2cc1OC
2869331,CCN(CC)Cc1ccc(NC(=O)Nc2ccc(Oc3ccnc4cc(OC)c(OC)cc34)cc2F)cc1OC(F)(F)F
2869856,CCCCS(=O)(=O)NCc1ccc(Nc2ncc(C)c(-c3cnn(C(C)C)c3)n2)cc1
2869967,Cc1cnc(Nc2ccc(CCNC(=O)CCCl)cc2)nc1-c1cnn(C(C)C)c1
2870086,Cc1cn([C@H]2C[C@H](NC(=O)N[C@H]3C[C@H](c4[nH]c(=O)[nH]c(=O)c4C)O[C@@H]3O)[C@@H](CO)O2)c(=O)[nH]c1=O
2870910,COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(C(=O)N5CCN(C)CC5)cc4)c(F)c3)c2cc1OC
2871172,C[C@@H]1COCCN1c1cc(N2C3CCC2COC3)nc2[nH]c(-c3ccccn3)nc12
2871205,O=C(Nc1ccc(F)cc1F)Nc1ccc(Oc2ncnc3ccsc23)cc1F
2871440,COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(F)cc4)c(F)c3)c2cc1OC
2871715,COc1cc2nccc(Oc3ccc(NC(N)=O)c(F)c3)c2cc1OC
2871973,C[C@@H]1COCCN1c1cc(N2CCOC[C@@H]2C)nc2[nH]c(-c3cc[nH]n3)nc12
2872645,O=C(Nc1ccc(F)cc1F)Nc1ccc(Oc2ccnc3cc4c(cc23)OCO4)cc1F
2872794,C=CC(=O)NCc1ccc(Nc2ncc(C)c(-c3cnn(C(C)C)c3)n2)cc1
2873101,COc1ccc2nccc(Oc3ccc(NC(=O)Nc4ccc(F)cc4F)c(F)c3)c2c1
2873302,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CN2CC#Cc3nc4c(N)ncnc4n3[C@@H]3O[C@H](CNC(=O)CC(=O)NCC2)[C@@H](O)[C@H]3O)[C@@H](O)[C@H]1O
2873406,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cccc(OC(F)F)c4)c(F)c3)c2cc1OC
2873877,COc1ccc2c(Oc3ccc(NC(=O)Nc4ccc(F)cc4F)c(F)c3)ccnc2c1
2875298,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cccc(C(C)(C)C)c4)c(F)c3)c2cc1OC
2875410,COc1cc2ncnc(Oc3ccc(NC(=O)Nc4ccc(F)cc4F)c(F)c3)c2cc1OC
2875588,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CN2CC#Cc3nc4c(N)ncnc4n3[C@@H]3O[C@H](CNS(=O)(=O)CCNC(=O)C2)[C@@H](O)[C@H]3O)[C@@H](O)[C@H]1O
2876053,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cccc(C(C)C)c4)c(F)c3)c2cc1OC
2877056,C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(O)cc(C(C)n2nccn2)cc1O
2877070,Cc1cnc(Nc2ccc(CNC(=O)/C=C/CN(C)C)cc2)nc1-c1cnn(C(C)C)c1
82091,Cn1cc(C2=C(c3cn(C)c4cc(C(=O)O)ccc34)C(=O)NC2=O)c2ccccc21
2877434,CCOc1cc(N2CCOCC2)ccc1Nc1ncc(F)c(Nc2ccccc2NS(C)(=O)=O)n1
2877952,Cc1cnc(Nc2ccc(CCNC(=O)/C=C/C(=O)c3ccccc3)cc2)nc1-c1cnn(C(C)C)c1
2878004,NCCC(=O)NC[C@H]1O[C@@H](n2c(C#CCN(CC(=O)O)C[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)nc3c(N)ncnc32)[C@H](O)[C@@H]1O
2878296,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cccc(OC(F)(F)F)c4)c(F)c3)c2cc1OC
83354,CCN1CCC(n2cc(C3=C(c4cn(C)c5ccccc45)C(=O)NC3=O)c3ccccc32)CC1
2878912,COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(C=C5CCNCC5)c(C(F)(F)F)c4)c(F)c3)c2cc1OC
81843,Cn1cc(C2=C(c3cn(C)c4ccc(OCc5ccccc5)cc34)C(=O)NC2=O)c2ccccc21
81833,Cn1cc(C2=C(c3cc[nH]c3)C(=O)NC2=O)c2ccccc21
2879948,COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccccc4)c(F)c3)c2cc1OC
2881008,Cc1cc(Nc2nc(-c3ccccc3)ncc2Cl)c(OC(C)C)cc1C1CCNCC1
2881017,COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(CC5CCNCC5)c(OC(F)(F)F)c4)c(F)c3)c2cc1OC
2881086,NCCS(=O)(=O)NC[C@H]1O[C@@H](n2c(C#CCN(CC(=O)O)C[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)nc3c(N)ncnc32)[C@H](O)[C@@H]1O
2881132,Cc1cnc(Nc2ccc(CNC(=O)CCl)cc2)nc1-c1cnn(C(C)C)c1
81834,Cn1cc(C2=C(c3ccccc3)C(=O)NC2=O)c2ccccc21
81845,Cn1cc(C2=C(c3cc4ccccc4n3C)C(=O)NC2=O)c2ccccc21
81849,Cn1cc(C2=C(c3cn(Cc4ccccc4)c4ccccc34)C(=O)NC2=O)c2ccccc21
81947,Cn1cc(C2=C(c3cccc(N)c3)C(=O)NC2=O)c2ccccc21
536523,O=C(CCc1ccco1)NC1CCN(CC2(c3ccc(Cl)cc3)CCC2)CC1
537060,CC(C)(CNCCOc1ccc(Cl)cc1)c1nc(-c2ccnc(N)n2)c(-c2ccc(Cl)c(O)c2)[nH]1.Cl
538396,O=C(Nc1ccccc1)Nc1cccc(-c2nn3c(OCCN4CCCC4)cccc3c2-c2ccncc2)c1
536554,CN(C)CCNCc1ccc(-c2ccc3c(Nc4ccc(Cl)cc4F)ccnc3c2)o1
81823,Cn1cc(C2=C(c3csc4ccccc34)C(=O)NC2=O)c2ccccc21
537221,CNC(=O)c1ccccc1Nc1nc(Nc2cccc(CS(C)(=O)=O)c2)ncc1C.O=CO
537927,OC(CNC1CCCCC1)Cn1c2ccccc2c2ccccc21
538082,Cc1cc(Nc2ccc(C)c(Cl)c2)n2nc(C(F)(F)F)nc2n1
535362,O=C(NCCN1CCCCC1)c1ccc(Nc2nccc(Nc3ccc(Oc4ccccc4)cc3)n2)cc1
536739,CC(C)(CNCc1ccc(F)c(F)c1)c1nc(-c2ccc(Cl)c(O)c2)c(-c2ccncc2)[nH]1.Cl
537540,Cc1nnc(-c2cccc(Nc3ccnc4cc(-c5nccs5)ccc34)c2)o1.Cl
535281,N=C(N)c1ccc(Nc2nccc(Nc3nc(-c4ccccc4)cs3)n2)cc1.O=C(O)C(F)(F)F
535763,CC(=O)Nc1ccc(Nc2ncc([N+](=O)[O-])c(Nc3ccccc3C(N)=O)n2)cc1.Cl
536458,COc1ccc(-c2cnn3ccc(Nc4cc(OC)c(OC)c(OC)c4)nc23)cc1OC
536746,CN1CCN(c2ccc(Nc3ncc(Cl)c(Nc4cccnc4C(N)=O)n3)cc2)CC1.Cl
536861,O=C(NCCCN1CCC(N2CCCCC2)CC1)C1=Cc2cc(Br)ccc2OC1
535289,CS(=O)(=O)Cc1ccc(Nc2nccc(-c3c(-c4cccc(NC(=O)c5c(F)cccc5F)c4)nn4ccccc34)n2)cc1
82172,CC(=O)Nc1ccc2c(C3=C(c4cn(C)c5ccccc45)C(=O)NC3=O)cn(C)c2c1
538096,O=C(NC1CCN(Cc2ccccc2)CC1)c1cc(C(=O)NC2CCN(Cc3ccccc3)CC2)cc(C(=O)NC2CCN(Cc3ccccc3)CC2)c1
539239,CN1CCN(Cc2ccc(-c3ccc4c(Nc5ccc(Cl)cc5F)ccnc4c3)o2)CC1
536571,Cl.c1ccc(Oc2ccc(Nc3ccnc(Nc4ccc(OCCN5CCCCC5)cc4)n3)cc2)cc1
536754,Oc1cccc(-c2cnc3ccc(NCc4ccc(F)cc4)nn23)c1
536810,CNC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2)ncc1Cl.Cl
537635,COc1cccc(C=Cc2nc(=O)c3ccccc3o2)c1OC
81817,Cn1cc(C2=C(c3cn(-c4ccccc4)c4ccccc34)C(=O)NC2=O)c2ccccc21
536943,CC(C)(CN)c1cc(-c2ccc(Cl)c(O)c2)c(-c2ccncc2)o1.Cl
537402,FC(F)(F)c1cccc(Nc2nc(-c3ccccc3)nc3ncccc23)c1
539100,Cc1ccnc(NC(c2cccc(OCc3ccccc3)c2)c2ccc3cccnc3c2O)c1
539104,CCN1CCN(c2cc(C)c3cc(NC(=O)c4ccc(OC)c(OC)c4)ccc3n2)CC1
536000,CCn1c(-c2nonc2N)nc2c(-c3cccc(Cl)c3)ncc(OCCCNCCc3c[nH]cn3)c21.O=C(O)C(F)(F)F
536151,CN(c1ccc(NC(=O)Nc2cc(C(F)(F)F)ccc2F)cc1)c1ccnc(NCCN2CCOCC2)n1.O=C(O)C(F)(F)F
81842,CSc1ccc2c(c1)c(C1=C(c3cn(C)c4ccccc34)C(=O)NC1=O)cn2C
537718,O=C(NCCN1CCCC1)c1cccc(Nc2nccc(Nc3ccc(Oc4ccccc4)cc3)n2)c1
538194,COc1ccc(CCn2c(=N)c(C(=O)NCc3cccnc3)cc3c(=O)n4cccc(C)c4nc32)cc1
538808,CCn1c(-c2nonc2N)nc2c(-c3ccc(CO)o3)ncc(OCCCN)c21.O=C(O)C(F)(F)F
538956,CCCN(CCC)CC(O)COc1ccccc1C(=O)Nc1ccccc1
539180,Fc1ccc2[nH]c3c(NCCCN4CCOCC4)ncnc3c2c1
537172,CN(C)CC(O)COc1ccc(Nc2ncc([N+](=O)[O-])c(Nc3ccccc3O)n2)cc1.O=C(O)C(F)(F)F
537256,CC(=O)Nc1nnc(SCc2c(C)cc(C(C)(C)C)cc2C)s1
537804,CCn1c(-c2nonc2N)nc2c(-c3cccc(NC(=O)Nc4ccccc4Cl)c3)ncc(OCCCN)c21.O=C(O)C(F)(F)F
539726,CC(C)(CNCc1ccc(C(F)(F)F)cc1)c1nc(-c2ccnc(N)n2)c(-c2ccc(Cl)c(O)c2)[nH]1.Cl
535316,O=C(Nc1cccc(-c2nn3ccccc3c2-c2ccnc(Nc3ccc(-c4cc[nH]n4)cc3)n2)c1)c1c(F)cccc1F
536162,O=C(NCCCN1CCCCC1)c1cccc(Nc2nccc(Nc3ccc(Oc4ccccc4)cc3)n2)c1
536723,COCCNCc1cccc(-c2ccc3c(Nc4cc(O)c(Cl)cc4F)ccnc3c2)c1
537100,Cc1ccc(Cl)cc1N1CCN(CCCNC(=O)C2CCN(c3nc4ccccc4[nH]3)CC2)CC1
538507,CNC(=O)c1ccccc1Nc1nc(Nc2ccc(CCN3CCN(C)CC3)cc2)ncc1Cl.Cl
81815,COc1ccc2c(c1)c(C1=C(c3cn(C)c4ccccc34)C(=O)NC1=O)cn2C
539909,CN(C)CCNCc1ccc(-c2ccc3c(Nc4ccc(Oc5ccccc5)cc4)ccnc3c2)o1
536834,Cn1nc(-c2ccc(NC(=O)Nc3ccc4ccccc4c3)c(F)c2)c2cnc(NCCN3CCOCC3)nc21.O=C(O)C(F)(F)F
537654,NCCNC(=O)c1ccc(-c2cnc3[nH]cc(-c4ccc(C(N)=O)cc4)c3c2)cc1
538049,NS(=O)(=O)c1cccc(N/C=C2\C(=O)Nc3ccc(S(=O)(=O)Cc4c(Cl)cccc4Cl)cc32)c1
538593,CN1CCN(CCCNCc2ccc(Nc3nccc(Nc4ccc(Oc5ccccc5)cc4)n3)cc2)CC1
539123,CC(C)(CNCc1ccc(Cl)c(Cl)c1)c1nc(-c2ccc(Cl)c(O)c2)c(-c2ccncc2)[nH]1.Cl
535942,Nc1ccc(-c2nc3cc(Cc4ccc5[nH]c(-c6ccc(N)cc6)nc5c4)ccc3[nH]2)cc1
537901,O=C(Nc1cccc(-c2nn3ccccc3c2-c2ccnc(Nc3ccc(C(=O)N4CCOCC4)cc3)n2)c1)c1c(F)cccc1F
538975,CC(=O)c1sc(NC(=O)Nc2ccc(C)cc2C)nc1C
539051,COc1ccc(-c2cn3c(C(=O)Nc4ccccc4Cl)c(-c4ccccc4)c4c3n2CCCC4)cc1
539738,CCCCOC(=O)c1ccc(Nc2cc(C)nc3ccc(OC)cc23)cc1
535244,COc1ccc(C(=O)Nc2nonc2-c2ccc(OC)c(OC)c2)cc1Cl
537114,Cl.Cn1c(=O)n(C)c2cc(CNCCNc3ccnc4cc(Cl)ccc34)ccc21
535731,CN(c1ccc(NC(=O)Nc2cccc(Cl)c2)cc1)c1ccnc(N)n1.Cl
536101,Cc1ccc(Nc2nc3cc(N(C)c4ccnc(Nc5cccc(CCS(C)(=O)=O)c5)n4)ccc3n2C)cc1.O=C(O)C(F)(F)F
537988,CCOC(=O)c1cccc(NC(=O)Nc2cccc(-c3ncc(OCCCN)c4c3nc(-c3nonc3N)n4CC)c2)c1.O=C(O)C(F)(F)F
539963,CC(C)(CNC(=O)[C@H]1CCCCN1)c1nc(-c2ccc(Cl)c(O)c2)c(-c2ccncc2)[nH]1.Cl
536105,O=C(Cc1ccc(Nc2nccc(Nc3cccc4[nH]ncc34)n2)cc1)Nc1ccc(C(F)(F)F)cc1
536334,COc1cccc(CNCC(C)(C)c2nc(-c3ccc(Cl)c(O)c3)c(-c3ccncc3)[nH]2)c1.Cl
537204,COc1ccc(CNC2CCN(c3ccc(NC(=O)c4cccc(Cl)c4)cc3)CC2)cc1OC
537833,CN(C)CCNCc1cccc(-c2ccc3c(Nc4ccc(Oc5ccccn5)cc4)ccnc3c2)c1
535888,N#Cc1ccc(-c2cnc3ccc(NCCc4cccnc4)nn23)cc1
539070,CS(=O)(=O)Cc1ccc(Nc2nccc(-c3c(-c4cccc(NC(=O)C5CCCCC5)c4)nn4ncccc34)n2)cc1
539143,COCCN(C(=O)Cc1cccs1)C(C(=O)NCc1ccc(OC)cc1)c1ccc(C(C)C)cc1
539217,COc1ccc(C=C2SC(=N)N(c3ccccc3OC)C2=O)cc1
539289,O=C(Nc1ccc(CN2CCOCC2)cc1)c1ccc(-c2cc(Cl)ccc2Cl)o1
564363,CC(=O)Nc1nn(C)c2nc(N)c(C#N)c(-c3ccccc3)c12
564910,Cc1cc(Nc2nc(-c3ccncc3)nc3ccccc23)n[nH]1
562371,Nc1ncc(-c2ccc(C(F)(F)F)cc2)c(-c2c[nH]c3ccccc23)n1
83274,Cc1cccnc1NC(P(=O)(O)O)P(=O)(O)O
81617,Cn1cc(C2=C(c3cn(C)c4c(N)cccc34)C(=O)NC2=O)c2ccccc21
563669,CCCCc1c(-c2ccc(OCCOCCOCCN)cc2)n(C)c2nccnc12
564351,Cn1nc(N)c2c(-c3ccccc3)c(C#N)c(N)nc21
563931,Cn1cc(-c2nc(N)ncc2I)c2ccccc21
560579,COc1cccc(-c2cnc(N)nc2-c2c[nH]c3ccccc23)c1
560842,COc1nc(NNC(C)=O)c(C#N)c(-c2ccccc2)c1C#N
548021,Br.Br.N=c1n(CC(=O)N/N=C/c2ccc(/C=N/NC(=O)Cn3c(=N)n(Cc4ccccc4)c4ccccc43)cc2)c2ccccc2n1Cc1ccccc1
87509,CCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCC
560841,N#Cc1c(N2CCOCC2)nc2[nH]nc(N)c2c1-c1ccccc1
564364,N#Cc1c(Cl)nc2[nH]nc(N)c2c1-c1ccccc1
14785,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
